"","very","how","much","all","most","about","really","rather","quite","right","almost","actually","indeed","simply","especially","clearly","nearly","exactly","little","highly","fully","slightly","hardly","completely","relatively","largely","entirely","extremely","fairly","totally","absolutely","partly","widely","pretty","somewhat","perfectly","mostly","essentially","precisely","greatly","approximately","purely","sufficiently","roughly","barely","wholly","thoroughly","strictly","substantially","broadly","differently","fucking","positively","utterly","partially","half","terribly","dead","technically","vaguely","halfway","fundamentally","enormously","distinctly","incredibly"
"accessible",0,0,0,0,0.0135933352052379,0,0,0,0,1.12150461338121,0,0,0.486234074251616,0,0,0,0,0,0,1.34026062204002,3.15838775277414,0,1.36997979869259,0.949895616530733,0,0,0,0,0,0.282184092318836,0,0.214907289733623,2.4357235436129,0,0,0,0,0,0,0,0,0,0.147083464320669,0,0.665833297109685,0.448421316800868,0.817408384877321,0,0,2.90885955439883,0,0,0,0,2.63807245346384,0,0,0,0.339521621922716,0,0,0,0,0,0
"evil",0,0.488852898994476,1.18926407470611,1.22542598811793,0,0.161010446005509,0,0,0,0,0,0,0.531098654703056,0.260503013239523,0,0,0,0,0.0940185498260674,0,0,0.353714479063525,0,0,0,0,0,0,0,0.454574256670261,0,0,0,0,0,0,0,1.27448679825782,0,0,0,1.80245054373345,0,0,0,1.96626425515196,1.72338941655398,0,0,0,0,0.00828638178427532,2.42210338170206,1.75374520409477,0,1.05723075512428,0.528968051114616,2.1287490476249,0,0.485801624067047,0,1.70473181794936,0,0.169599988473953,0.256326254396196
"provincial",0,0,0,1.59553630551568,0,0.679627514535069,0,0.57930461050664,0,0,0,0,0,0,0,0,0,0,0.837568533783855,0,0,0,0,0,0,0.477478322476194,0,0,0,0,0,0,0,0,0.662129833040219,0,0,1.36488909423454,0,0,0,1.42487831439378,0,0,0,0.514497400022867,0.562491972371656,0.788059493975844,0,0,0,0,0,0.381655921887742,0,0,0.527698915550675,0,0,0,0,0,0,1.98460115363141,0
"adjacent",0,0,0,1.7120649457868,0,0,0,0,0,2.18458536611451,1.63125883110853,0.385040198337893,0,0,0.869509802469337,0,2.00504713049643,0.781656607534053,0,0,2.01409835672862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471313844268144,1.48461716628794,0,1.91628754161548,0,0,1.51709111337657,0,0,0,0.847299018451766,2.81153274931675,0,0,0,0,0,0.838595755297886,0,0,0,0,0,0,0,0,0,0
"smart",0.514925182019213,1.09406357654296,0,0,0,0.526409750664359,0.913976977130994,0,0,0.188780629527372,0,0,0,0,0,0,0,0,0.276285833244124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03344241695544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399355469065384,0.0972946080612356,0,0,0.996816767729972,0,0,0,1.3245889724058
"giant",0,0,0,0,0,0.343843974856852,0,0,0,0,0,0,0,0,0,0,0,0,3.73430010660796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310147259860138,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24838322962049,0,0,0,0.944022149907161,0,1.31012057718143,0,0,0,0,0,0,0
"waste",0,0,2.28727614436511,1.29332784928484,0,1.50413617734544,0,0.927146021361942,0,0,0,0.796876801342932,0,1.29428543976474,0,0,0,0,1.02948111988999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308545093639105,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63418358860919,0,1.4635234002637,0,0,0,0.716608225669534,0,0,0,0,0,0,0
"forthcoming",0,0,0,0.292926860020837,0,2.34176973895754,0,0,0,0,0,0,1.12615390101913,0,0,0,0,2.12986785333188,0,0,0.705506123672372,0,0.784903603446226,0.919008833642659,0,0,1.49264121509452,0,0,0.499961890360294,0,0,0,0,0,0,0,0,0,0,0,0,1.33374680854202,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61834794130173,0,0,0,0,0,0,0,0
"appointed",0,0,0,0.841569692099716,0,0,0,0,0,0,0,1.94420469415772,1.60647977310437,1.75083767348166,0.906854315104321,0.0758886815229279,0,0,0,0,3.67325297048009,0,0,0,0,1.22140834658555,0.195832398616364,0,0,0,0,1.82620255948945,0,0,0,2.48350514040295,0.480812928412183,0.993342921331319,1.21641398075384,0,0,0,0,0,0,2.60826399271222,0.872300919615535,0,0,0,0,0,0,0,1.52239775823786,1.6534244684153,0,0,0.680016838636838,0,0,0,0,1.45840142240424,0
"geographical",0,0,0.678889053588491,1.45477686362008,0,1.38642024142017,0,0,0,1.88136736625317,0,0,0.0356488296751417,0.630093883781016,0,0,0,0,0.488264604295698,0,0,0,0,0,0,0.586798125186776,0,0,0,0,0,1.21900711400629,0,0,0,0,0.359918801063174,1.02835791647537,0,0,0,3.85643671031945,0,1.0773122316013,0,0,0,2.31606772700069,0,1.79866606205645,0,0,0,0,0,0,0,0,0,0,0,0.696722735500026,0,1.84679721694598,0
"abstract",0,0,0,0,0,0.529158184148229,0,1.9986116770542,0.120428088072647,0,1.09967201373736,0,0,0,0,0,0.326865867468451,0,0,1.40161801850142,1.80850535542252,0.564461200241135,0,1.08955416489422,0.161571537322182,1.05573933516588,0.661574408110546,0,0.953082206096278,0.655949071695167,0,0,0,0,2.03898680773795,0,0.435329883902507,1.32051684613614,0.0811604474366365,0,0,3.43261481887594,1.26034925580257,0,0,1.77274670730819,0,0,0,0,0,0,0,0.596214492980273,1.20921681252937,0,0.0547982686477387,0,0,0.83682278456555,0,0.242242556398989,0,0,0
"dynamic",0,0,0,0,0.784627593842624,0.0909964593526238,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97713244388332,1.57698680618332,0,0,0,0,0,0,0.306070103912514,0,0,0,0,0,0,0,0,0,0.451451745685798,0,0,0,0.47424456970247,0,0,0,0,0,0,0,0,0,0,0,0,0.415158379593336,0,0,0,0,0,0,0.000849362168983911,0,0,0.684644106639181
"endless",0,0,0,0,0,0.327795879502927,0,0,0,0,4.34268412681235,0,1.09894556033133,1.30307795735526,0,0,3.99669440354751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489392307342286,0,0,0,0,0,0,1.2957592871247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16235154565489,0,0,0,0,0,0,0,0,0,0,0,0
"definite",0.872670134942627,0,0,0,0,0,0,0.172163183092334,0.849108527198662,0,0.570119382969603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00610594502002,0,0.272961296571844,0,0,0,0,1.52959050632453,0,0,0,0,0,0,3.22305516741411,0,0,0,0,0.604525407656289,0,0,0,0,2.59421429250049,0,0,0,0,0,0,0,0,0,0,0,0
"communist",0,0.323676243915986,0,0.816892130436977,0,1.81179368564543,0,0,0,0,0.679585440953321,0.242299021677566,1.00450615055879,0,0.754323756134164,0,0.99201731094939,0,1.0618880573233,0,0.216258417254878,0,0.534522553310669,0,0,1.83959372598935,0,0,0,0,0,0.648915059169193,0,0,0,0,0.853574775072181,1.54344461591216,0,0,0,2.04694685949139,0,0,0,0,0,1.51799237488775,0,0,0,1.38350209367423,0,0,0,0.253340870722329,0,2.2505676671088,0,2.53044593709095,0,0,0,0,0
"neutral",0,0,0,0,0,0,0,1.06376481931828,0,0.960608507299949,0.959085112302083,0,0.391532872510014,0.370362252426904,0,0,2.47970684053388,0.769692891964478,0,0,0,0,1.69621255395232,2.00892951048483,1.43248661060383,1.90248768400557,1.65317334845354,0,1.9630436245115,1.22135239799097,0.984725685590016,0,0,0.612073964824815,1.50737501863519,1.64043572268612,1.17566638103121,2.99754063425297,0.935670922360336,0,2.55319248889567,1.57232249379583,0.59345495552125,1.98464272523905,0,1.78665626297326,0,2.7926952238824,0.392127495110663,3.94863220781419,0,0,1.53262722726054,1.11554108448711,0.486740561550358,0,0,0,1.57859699484468,0.508068884336069,0,0.743167596553742,0,0.0813911136046807,0
"combined",0,0,0,1.83048397708504,0,0.404171680876208,0,0,0,0,0,0.653151938747745,0,1.09360054121442,1.38739490740113,0,0,0,0,0,0.214153252600809,0,0,0,0,0,0,0,0,0,0,0.426337231042379,0,0,0,1.94309477986107,0,0.879026334800995,1.79640709450365,0,0,0,0,0,0,0,3.98893223131178,0,0,0,2.61016127562227,0,0,0,0.99966569485797,0.257643602457405,0,0,0,0,0,0,0,0,0
"vague",0.160512024701717,0,0,0,0,0,0,2.95062892910496,0.508548221669884,0,0,0,0,0,0,0,0,0,1.70539403567816,0,0,0.663114451890356,0,0,0,0,0,0.853475520709544,0.688199598908542,0,0,0,0,0.90426387321463,3.0182843449376,0,0,0,0,0,0,0,1.66760233536266,0,0,0,0,0,0,0,0,0,0,0.718928779191346,0,0,1.15277531504757,0,0,0,0,0,0,0,0.926283265774047
"marine",0,0,0,1.40934655265112,0,1.84415376957055,0,0,0,0,0,0,0,0,0.470679455530029,0,0,0,0,0,0.355155496912447,0,0,0,0,0.037185139647076,0,0,0,0,0,0,0,0,0,0,1.31551697417443,0.347019234625941,0,0,0,0.519103596954796,0,0,0,0.36062159339978,0,1.66686765390556,0,0,0,0,0,0,0,0,0,3.06524711276287,0,0,0,0,0,0,0
"notable",0,0,0,0,1.54769815486262,0,0,0,0,0,0,0,0,0,1.47560595635571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lively",0.781674677914679,0,0,0,0,0,0,0.672593696367374,0.98165638606116,0,0,0,0,0,0.251966277445766,0,0,0,0,0,0,0,0,0,0,0,0,0.521016618875971,0.651453621074759,0,0,0,0,0.531166172614675,0.261857850112996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239287097185637
"legitimate",0,0,0,0.505033595603246,0,0,0,0,0.673672835583279,0,0,0.222179127882395,1.4372357483254,0,0,0.528130108914135,0,0,0,0,1.31573924777961,0,0.0780809660127268,1.48485483929236,0,0,2.36803519290814,0,0,1.0209167407922,0.399887217086819,0,0,0,0,4.10255300474325,0,0,0,0,0,0,0,0,0,2.44722849138782,0.342225411194072,0.0179874340732298,0,0.0568961783562352,0,0,0,0,0,0,0,0,0,0.613289641786271,1.28547363143484,0,0,0,0
"moving",0,0,0,0,0,2.16646308618556,0,0,0,0.760016021795027,0,2.0444332565568,1.17927395975918,2.12854588081331,0.0960520651506572,0.976387827267672,0,0,0,0,0,0.0116796824498863,1.73998372950522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616290088846863,0.323983243326947,0,0,0,0,0,2.79956432186958,0.603214022597778,0,0,0,0,1.57395184303546,0,0,0.0650645418959362,0,0,0.133688073664189,0,0,0,0,0,1.03339884914852,0,1.73515169673524
"gay",0,0,0,0,0,1.25026712781784,0,0,0,2.38481672004485,0,0,0,1.26858942305816,0,0,0,0,0.846180662484976,0,0,0,0,0,0,0,0,0,0,0.610825395261125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27774163217236,0.446964058566807,0,0,0,0,1.79459990802575,0,0,0,0,0,0,0
"mature",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293217061007281,0,0,0,1.69844330493651,0,0,0,0.298680135592828,0,0,0,0.197608769085433,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89081394499722,0,0.270751756355431,0,0,0,0,0,0,4.20642677956,0,0,0,0,0,0,0.703455419764771,0,0,0,0,0,0
"head",0,0,0.744218999578713,0.152297192919958,0,0.58847717905952,0,0,0,2.19125180761765,0,0.0302157684470043,0,1.23279718706894,0,1.04420498663122,0.43033998492537,0,2.82754759610343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523275829431144,0,0,0,0,0,0,0.164161437568312,0,0,0.202208298154605,0,0,0,0,0,0,0,2.1857286391374,0,0,0,1.94680798119177,0,3.85060138088308,0,0,0,0,0.00483202536881336,0,0
"wealthy",0.696643053978051,0,0,0,0,0,0,0,0.566008662562025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45889953401274,0,0,1.74649262269083,0.496490062503688,0,0,0,0,0,0,0,0.13984312840127,0,0,0,0,0,0.728070747945995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70960381211991,0,1.87790965624676
"fucking",0,0.56044301758396,0.524705493602737,0,0,0.603578538223609,0.917790793603644,0,0,1.20645983259826,0,0.257271674914978,0,0,0,0,0,0,0.803369793794556,0,0,0,0.503865541945772,0.155376509068188,0,0,0,0,0,1.91302544355543,0.868580198501168,0,0,1.30104313225724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82224107790159,0,1.18029379821752,0,0,0,1.21347879739571,0,0,0,0,0.601474954935677,0,0.0296577918054583
"magic",0,0.0414894913309655,1.494783393936,0.0247402261799105,0,1.83211825329903,0.14043831243384,0,0,0.750156104633663,0.66932631045863,0,0.538440467352484,1.77420667980453,0,0,0,0,2.49767383625505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373772996441142,0,0,0,2.91191773350646,0,2.49424431872037,0,0,0,0,0,0,0
"coloured",0,0,0,0.0667446391580473,0,0,0,0,0,0.783178329962973,0,0.192822850374472,0,0.267664048768915,0,0.693035815253438,0,0,1.38218663706424,2.54870169752947,1.76107849664389,2.2226426724925,0,0,0,0.731398190703822,0,0,0,0,0,2.72189973108302,0,0.67212052889104,0.474358920483481,0,1.13704805029831,0,0,0.102479245789524,0,0,0,0.631861432895287,0.128092031963003,0,0,0,0,0,7.35608100435529,0,0,0,2.20066491421629,0.896635605272835,0,0,0,0,0,0,0,3.20498040578422,0
"reduced",0,0,2.07147168881498,0,0,0,0,0,0,0,0,1.39671638421846,0.308885333029579,0.0496924126658974,0,0.717977323999682,0,0,0,0,0,2.81598726249551,0,0,0,1.08309057155733,0,0,0,0,0,0.214426175020232,0,0,1.58000047314731,0,0,0.761592269798334,0,5.5138900527033,0,0,0.850915714676761,0,0,0,0,0,4.57954109218441,0,0,0,0,0,2.24797671128679,0,0,0,0,0,0,0,0.883238269092525,0.679610242319307,0
"super",0,0,0,0.419889328873464,0,1.88989746531234,1.418716086015,0,0,0.193404099031932,0.528847123858734,0.462843707119893,1.56347943468344,1.96435268770595,0,0,0,0.633764828725177,0.729691628177713,0,0,0,0,0,0,0,0,0,0,0,0.866258825180709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07817476274033,0.0105514973290895,0,0,1.21708051454596,0,0.510807836720216,0,0,0,0,0,0,0
"shared",0,1.19696647295617,0,0.847707907717252,0,1.18881056460782,0,0,0,0,0,1.19300024726993,0.727712924008615,0.290157873031967,0,0.98712523416449,0,0,0,0,0.944752591350143,0,0.0373806400609855,0,0,1.46686783996317,0,0,0.0141480239317541,0,0,0.945404376147235,3.72258938662888,0,0,0,0,0.609368746436628,0,0,0,0,0,0,0,0.285395283070207,0.147429124789803,0,0,4.14239085327895,0,0,0,0,2.19538398035683,0,0,0,0,0,0,0,0,0,0
"artistic",0.0234033220314416,0,0.86405046601248,0.111414652888873,0,0.71992330601712,0,0,0,0,0.209070656394149,0,0.498611342972366,0,0,0,0,0,0.957822924833384,1.09869778901326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707721967608624,0,0,0.393917366010153,0,0,0,3.74631422842696,0,0,0,0.133010360509076,0.744179408980417,0.768992148135389,0,0,0,0,0,0,0,0,0.510431177059415,0,0,3.88676309948329,0,0,0,1.28011433408849,0.207404990912055
"manufacturing",0,0,0,1.75084129966453,0,1.22929870888767,0,0,0,0.0687281768050563,0,0.679180211750997,0,0,0.489300586387209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355157823159238,0.699756320896421,0,0,0,0.102443625579092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adult",0,0,0,1.10330666746804,0,1.62774112388599,0,0,0,0,0,0,0,0,0,0,0.157222196467886,0,0.482526940468705,0,0,0,0,0,0,0,0,0,0,1.24193074417049,0,0,0,0,0,0,0.664039193171332,0,0,0,0,0,0,0,0.314367288148507,0,0,0.675989988393614,0,0,0,2.78143838085781,0,0,0,1.00814269001575,0,1.18584271033272,0,0,0,0,0,0.995910681738099,0
"boring",0,0.170376689592096,0,0,0,0,0.795709871297049,1.8755488673684,0.697818242880961,0,0,0,0,0.0340436228687974,0,0,0,0,0.987278400613414,0,0,0.552579569386881,0,0,0,0,0,0.308124903952373,0.313451107365502,0.260317345242265,0,0,0,1.596933419787,1.08933711163017,0,0.0159281382078936,0,0,0,0,0,0,0,0,0,0.446910199786337,0,0,0,0,0.575672894465562,0.324447755542033,2.80730734942512,0,0,2.16490474906118,1.04448245109069,0,0,0,0,0,0,1.96409898351238
"unlike",0,0,1.67779523902184,0,0,0,0,0,2.46980024278331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86576267122523,0,0,2.38368903565763,0,0,2.35601897386136,0,0,0,0,0,0,0,0.628043399042929,0,0,0,0,0,0,0,3.31423907599339,0.0198203948307837,0,0,0,0,0,0,3.95746988573828,0,0,1.09796739345634,0,0,0,0,1.95549620853384,0,1.72355741229319,0
"ambitious",0,0,0,0,1.11985393348527,0,0,0.655000397848037,0,0,0,0,0,0,0,0,0,0,0,0.733819294796599,0,0,0,0,0,0,0,0.38644586443955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31837245519594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436737294750158,0,1.18229596872059,0,0,0,1.9825561128143,0,0.825569100088706
"empirical",0,0,1.37615714384478,0,0,0,0,0,0,0,0,0,0.204924686865633,0,0,0,0,0,2.54296337295146,0,0,0,0,0,0,2.22918970049494,0.645186365135153,0,0,0,0,0.915794159785799,0,0,0,0,0.0573586852906264,1.91220677612376,0,0,0,3.7282132693664,0,0,0,1.56979215632206,1.13291931634905,5.06713091527866,0,1.31620659934081,0,0,0,0,0,0,0,0,0,0,0,1.06694228823184,0,0,0
"shallow",0.600963685371027,0.0839907255915814,0,0,0,0,0,1.60517029021726,0.358489729511338,0,0,0,0,0,0,0,0,0,0.0845129697890097,0,0,0,0,0,2.28004891705946,0,0,0.531751194928644,1.34260903971306,0,0,0,0,0.210730149667657,1.15909844091027,0,0.0333335451855808,0,0,0,0,0,0.184410306947752,0,0,0,0,0,0,0,0,0,0,0.582777046441032,0,0,0.584434283533757,0,0,0,0,0,0,0,0.827643194383738
"magnetic",0,0.655285579075979,0,0.535020316979569,0,1.64532191966233,0,0,0,0.265225286529846,1.05665364393287,0,0.561147831163108,0.933381030836488,0.494411212642185,0,0.227231047452166,0,1.03245330577774,1.42818613667277,0.911618023947851,1.75182587619813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135604394555068,0,0,0,3.45936735843884,0,0,0,0,0,0,0,0,0,0,2.37360781782103,0.562668512632701,0,0,0,0,0,0,0,0,0,0,0
"absent",0,0,0,0,0,0,0,0,0,0,2.18934070044815,0,1.01966512069205,1.00247474322107,0,1.15173818363777,2.3898723356492,0,0,0,0,0,0.518882294390743,2.9127563931722,0,4.19143715707918,3.21077579189267,0,0,2.59008064323432,0,0,0,0,0.409440531385625,0,1.80931298623369,2.78581927329925,0,0,0,0,0,0,0,3.34850479737048,0,0,0.211173474484717,0,0.617191159491737,0,0,2.01700252284835,0.832653566201418,0,0,0,0,0,0,0,0,1.63997132477976,0
"naval",0,0,0,1.48466833702346,0,2.04480239513993,0,0,0,0,0,0,0,0,0.888778536229616,0,0,0,0.0521134470949967,0,0,0,0,0,0,0.412074791517187,0,0,0,0,0,0,0,0,0,0,0.356895560113968,0.700150678466028,0,0,0,2.90763353358841,0,0,0,0,0,0.957016692793236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56977342856515,0
"monthly",0,0,0.83849503927635,1.38997812448066,0,1.21236695201308,0,0,0,0,2.42386088720824,0,0,0,0,0,0.943060810222255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748080680806744,0,0,0,5.6550398242522,0,0,3.45736438342722,0,0,0,0,0,0,0,0,0,0,0,1.04123203721381,0,0,0,0,0,0,0,0,0
"advisory",0,0,0,0.951750911993179,0,0.598379491140858,0,0,0,0.503792131260252,0,0,0,1.39110826320701,0,0.0373107572887794,0,0,0,0,0,0,0,0,0,2.91401759267942,0.932522275060741,0,0,0,0,0,0,0,0,0,0.501805459405138,2.55815948289114,0,0,0,5.3652393967753,0,0,0,2.3941450074477,0,3.86915199413945,0,0,0,0.31215044404019,0,0,0,0,0,0,0.480660160687687,0,0,0,0,0,0
"blank",0,0,0,0.351664684294578,0,1.78252398123515,0,0.194081787907009,0,0.567996163039553,0.898076718421706,0,0,1.00867046371522,0,0,1.23320841656305,0,0,0,0,0,0,2.97504359220804,0,0.820645083345143,1.63569891234975,0,0,2.41483826764336,0.63419858854966,0,0,0,0,0.453745834200721,1.44958296869755,1.54948970309633,0,0,0,0,0,0,0,0.403493422953768,0,0,0,0,0,0,0,2.10180902940044,2.24703925953422,1.25045157124806,0,0.485767108749922,0,0,0,0,0,0,0
"indirect",0,0,0.440975557304065,0.821971191184122,0,0.767567046319623,0,2.10966458270447,0,0,0,0,0.24914424223835,0,0.384477265995213,0,0,0,0,0,0,0.688684127154624,0,0,0,2.58885114618267,0.238133415337344,0,0,0,0,0.954636328237806,0,0,2.46356661210213,0,1.7931309368414,1.19547133584998,0,0,0,1.03030359479693,0,0,0,0.697307791597654,0,0,0,0,0,0,0,0,0.607342356047778,0,0,0,0,0,0,0,0,0,0
"coming",0,0,0.318898338865143,0.939441170402775,0,2.17460465261584,0.852753350213905,0,0,0.361283453908633,0.22671760401509,2.60697152196469,2.11170917309659,0.879640434094787,1.60115280032083,0.998394431475402,0,0,0,0,0,0,0,0,0,0.126643377488454,0,0,0,0,0,0,0,0,0,0,0.664634591694986,0.116931297961439,0,0,0,0,0,0,1.27164330236956,0,0,0,0,0,0.00876317523989175,0,0,0,0,1.2591274004386,0,0.883433080892249,0,0,0,0,0,0,0
"closed",0,0,0,0.354144141228703,0,0,0,0,0,0,1.51121201204951,1.63690536953125,1.09947636087117,1.19960917593838,0,0,2.01595043166399,0,0,0,2.25524274560496,0.489927529860557,1.04022612162679,2.40479294001309,0.912020550375521,1.7078157081555,1.14667193633208,0,0,1.15620844960885,0,2.15271434703052,0,0,0,0,1.0633090693922,2.17093945029244,0.0178956540054789,0,0,0,0,0,1.73872930665375,0.442207724038465,0,0.27706978428909,1.23548992214943,0,0,0,0.0346972886190839,0,3.8719057210841,3.17259393432197,0,0,0.748580221242679,0,2.19763675897865,0,0,0,0
"awkward",0,0,0,0,0,0,0.266518487713039,2.22862784873652,0.163166399290685,0,0,0,0,0,0,0,0,0,2.24245904192606,0,0,2.53012615097641,0,0,0,0,0,0.469631623930683,0,0,0,0,0,0,2.79633088025904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7291936653003,0,0,0.286752339809835,0,0,0,0.815703815976468,1.13600967105522
"required",0,0,0,1.90445005045621,0,0,0,0,0,0,0,2.13496110548334,1.56974039727892,0.748877145716414,0,1.62976249809954,0,0,0,0,0,0,0.549956870053549,0,0,0,0,0,0,0,1.94015177125532,0,0,0,0,0,0,1.26190525760298,0,0,0,0,0,0,0,0,0,2.74079175555704,0,0,0,0,0.81751323628609,0,0,0,0,0,1.22926217477819,0,0,0,0,0,0
"lacking",0,0,0.197952534116906,0,0,0,0.0861864597721169,1.27255547596691,0,0,0,0,0.883601437981048,1.02701914952555,0.0251643806907484,2.08661172566052,0,0.366602805550252,1.34742043665872,0,0,1.60377308922586,1.45659912565939,2.35583552155638,0,2.34389352461889,2.36205706162177,0,0,2.49458956069654,0,0,0,0,3.27130074308494,0,0.524131368936234,0.837098724903935,0.508077344911869,2.1463180937964,0,0,0,0,0,3.19924364020783,0.837538405951537,0,0.467275245945023,0,0,0,0,3.74152805947426,0.805790307048285,0,1.33355354166304,0,0,0,0,1.62527999032828,0,3.3251076476915,0
"colonial",0,0.401110015329596,0,0.742816758282983,0,2.13114563561298,0,0,0,0,0.211229046618227,0,0,0,0.570478570215587,0,0,0,1.11396521165812,0,0,0,0,0,0,0.872140026208892,0,0,0,0,0,0,0,0.0872187538064097,0,0,0.0720249448336379,2.66224185214997,0,0,0,1.53243180005888,0,0,0,0,0.95710395774349,0.216525672457316,0,0,0,0,0,0,0,0.257012142870376,0,0,0,2.33366159652886,0,0,0,2.9303100636426,0
"primitive",0,0,0,0,0.602317841366083,0,0,1.96465276416282,0.243580703272587,0,0.43565994247241,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10890924982907,0,0,0.0874624548075079,1.14527323709744,0,0,0,0,0,1.45486102871844,0,0,0.880091332356084,0,0,0,0.542502309497271,0,0,0,0,0,0,0,0,0,0,1.20726883840476,0.24108371804878,0,0,0,0,0.431283526788448,0,0,0,0,0,0.0656633989030056
"planned",0,0,1.02062671390532,1.13657658860055,0,1.54172164222355,0.244347420828698,0,0,1.11178819552099,0,2.5454221287432,1.4593104271474,0,0,1.82374153150833,0,1.22800750089803,0,0,1.08838574419677,0,0,0.146666362569606,0,0.504121865422177,0.00736443705936094,0,0,0.143991959190282,0,0.456682653855809,0,0,0,2.15797926280269,0,0,3.8856571306556,0,0,0,0.502297089052712,0.775009947493076,0,0,3.50707319763025,0.312503631494945,0,0.146439958514855,1.25276239247705,0,0,0,2.14038266516023,0.124748180270724,0,0,0,1.80413605951996,0,0,0,0,0
"sympathetic",0.355790124114837,0,0,0,0,0,0,0.270047957780659,0.764524426613548,0,0.405933994262059,0.0805313427211427,0,0,0.23191086850366,1.26343482952318,0,0.508014257209839,0,0.564486019800814,0,0.116404128311141,1.24300187148819,0.132208025273509,0,1.90290700822521,1.54358010259537,0.209797799571157,0.105413856288325,0.327865709532313,0,0,0,0,2.01549798272547,0,0.163202813771733,0.629660851180021,0,0,0,0,0.226098570809878,0,0.0493537935332825,2.20700975151265,1.17844370807976,0,0,3.3308741084021,0,0,0,0.681577401493344,0.350334329896847,0,1.91591490248036,0,0,2.64575526899241,1.80457621393134,0.730935847364114,1.82152003138849,0.402256831615987,0.206892530868959
"favourable",0.238678916887526,0,0,0,0.770306333076608,0,0,0.144993679547521,0,0,0,0,0,0,0.28217444103912,0,0,0,0,1.13742176217237,0,0,0.177191244293773,0,0.881684667795191,0.829675616248515,0,0.931759515562987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191705026505367,0,0,0.715280702759059,0,0,0,2.45803158171433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895991679491529,0
"metropolitan",0,0,0,1.48095138283059,0.493349077503288,1.10050789915131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840199344315841,0,0,0,0,0,0,0,0,0,0,0,1.10053434414564,0,0,0,0.0355937472400237,0,0,0,1.01236380263206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96109709223737,0
"integrated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74462485881952,4.24014125198736,0,0,1.34399212303851,0,0,0,0,0,1.21568384380673,0,0,0,0,0,0.747822030637467,0,0,0,0,0,0,0,0,0,0.730309274566293,1.63707970771014,0,0,0,0,0,0,0,1.2016364362866,0,0,0,0,0,0,0,0,0,0
