subject, stim id, adj, adj class, mod, mod class, rating
161,544,41,2,2,1,9
161,120,13,1,8,1,8
162,303,6,2,8,1,7
162,81,42,3,13,2,5
162,240,39,3,7,1,6
162,192,43,0,4,3,5
162,52,0,0,1,0,5
162,332,16,3,10,3,6
162,412,46,3,3,2,7
162,485,32,1,7,1,9
162,8,18,1,8,1,8
162,226,18,1,0,0,9
162,500,46,3,12,1,6
162,117,45,2,5,3,7
162,111,45,2,10,3,6
162,186,19,3,11,0,7
162,177,8,1,10,3,6
162,218,10,2,10,3,5
162,416,8,1,1,0,6
162,636,25,3,7,1,7
162,396,33,3,13,2,3
162,320,23,2,6,0,5
162,456,22,2,12,1,7
162,419,10,2,8,1,7
162,82,24,3,7,1,8
162,405,10,2,2,1,8
162,487,19,3,0,0,6
162,373,45,2,7,1,8
162,589,13,1,2,1,7
162,322,48,0,11,0,6
162,1,20,0,4,3,4
162,625,20,0,0,0,5
162,229,38,1,9,1,7
162,451,22,2,0,0,5
162,182,11,3,13,2,7
162,345,43,0,8,1,1
162,509,31,2,7,1,6
162,38,45,2,4,3,1
162,288,11,3,1,0,1
162,41,40,3,8,1,7
162,233,4,2,5,3,6
162,157,23,2,7,1,8
162,505,5,3,13,2,1
162,33,18,1,4,3,6
162,675,10,2,1,0,5
162,306,9,0,7,1,8
162,458,0,0,4,3,7
162,453,30,3,6,0,6
162,289,48,0,8,1,7
162,224,27,3,2,1,6
162,401,19,3,4,3,5
162,598,6,2,5,3,6
162,139,7,1,9,1,7
162,517,36,3,5,3,8
162,286,3,2,2,1,7
162,384,6,2,0,0,6
162,413,32,1,13,2,2
162,547,14,0,2,1,8
162,376,33,3,12,1,8
162,138,22,2,2,1,7
162,593,34,1,3,2,8
162,84,47,0,5,3,6
162,544,41,2,2,1,8
162,6,25,3,5,3,8
162,67,31,2,8,1,7
162,631,27,3,10,3,6
162,352,18,1,7,1,7
162,556,7,1,8,1,9
162,228,23,2,13,2,1
162,339,31,2,11,0,6
162,559,7,1,3,2,7
162,141,46,3,2,1,6
162,669,15,3,12,1,5
162,375,32,1,1,0,7
162,679,43,0,3,2,5
162,92,45,2,6,0,7
162,330,13,1,1,0,7
162,585,30,3,11,0,7
162,79,11,3,7,1,6
162,53,10,2,3,2,8
162,380,15,3,0,0,7
162,2,7,1,1,0,8
162,203,13,1,4,3,7
162,344,29,0,13,2,3
162,526,9,0,9,1,7
162,281,37,3,3,2,6
162,570,2,1,12,1,5
162,271,17,3,9,1,6
162,212,38,1,8,1,7
162,210,31,2,12,1,8
162,629,0,0,0,0,6
162,225,34,1,4,3,2
162,591,45,2,11,0,8
162,311,22,2,4,3,3
162,537,10,2,6,0,7
162,387,26,3,2,1,8
162,95,24,3,10,3,7
162,136,38,1,11,0,6
162,508,3,2,0,0,5
162,167,47,0,6,0,9
163,519,25,3,0,0,9
163,74,38,1,13,2,1
163,387,26,3,2,1,9
163,393,39,3,1,0,2
163,76,41,2,11,0,9
163,284,2,1,3,2,9
163,278,9,0,2,1,9
163,34,4,2,12,1,9
163,105,31,2,5,3,9
163,116,7,1,5,3,9
163,28,31,2,0,0,9
163,314,12,2,4,3,1
163,504,23,2,0,0,9
163,71,41,2,13,2,9
163,10,33,3,11,0,9
163,307,47,0,11,0,9
163,610,6,2,3,2,9
163,396,33,3,13,2,9
163,606,3,2,9,1,9
163,417,20,0,1,0,9
163,200,29,0,2,1,9
163,486,28,0,1,0,9
163,274,40,3,13,2,1
163,67,31,2,8,1,9
163,498,12,2,5,3,9
163,101,8,1,5,3,9
163,27,30,3,4,3,7
163,618,8,1,2,1,9
163,282,17,3,6,0,5
163,267,3,2,7,1,7
163,7,19,3,7,1,9
163,556,7,1,8,1,9
163,55,4,2,7,1,9
163,582,6,2,10,3,9
163,683,0,0,8,1,9
163,149,0,0,13,2,9
163,586,16,3,5,3,3
163,148,23,2,11,0,9
163,138,22,2,2,1,2
163,215,8,1,7,1,9
163,175,4,2,10,3,9
163,145,13,1,12,1,9
163,273,11,3,8,1,9
163,672,26,3,10,3,2
163,423,22,2,7,1,3
163,378,41,2,8,1,9
163,549,11,3,0,0,9
163,298,16,3,11,0,9
163,653,33,3,7,1,9
163,16,26,3,7,1,9
163,119,24,3,4,3,1
163,311,22,2,4,3,1
163,81,42,3,13,2,3
163,255,10,2,11,0,9
163,460,26,3,5,3,1
163,60,31,2,10,3,2
163,151,18,1,6,0,9
163,410,42,3,12,1,9
163,589,13,1,2,1,9
163,359,46,3,5,3,8
163,481,23,2,9,1,9
163,162,14,0,11,0,9
163,192,43,0,4,3,2
163,80,28,0,12,1,9
163,240,39,3,7,1,9
163,323,8,1,3,2,4
163,230,43,0,6,0,9
163,476,25,3,9,1,9
163,368,12,2,0,0,9
163,300,8,1,12,1,9
163,678,42,3,9,1,9
163,95,24,3,10,3,9
163,657,25,3,4,3,2
163,288,11,3,1,0,1
163,406,34,1,0,0,9
163,26,8,1,4,3,6
163,165,12,2,6,0,1
163,367,19,3,6,0,9
163,620,18,1,9,1,9
163,360,48,0,12,1,9
163,243,16,3,2,1,9
163,211,21,1,13,2,4
163,285,35,3,13,2,9
163,660,36,3,11,0,9
163,607,8,1,11,0,8
163,526,9,0,9,1,9
163,448,15,3,11,0,3
163,402,24,3,3,2,2
163,466,44,3,13,2,1
163,580,15,3,7,1,9
163,58,12,2,3,2,4
163,654,41,2,6,0,3
163,558,46,3,8,1,9
163,212,38,1,8,1,9
163,281,37,3,3,2,1
163,39,33,3,8,1,9
163,198,2,1,5,3,9
163,385,2,1,7,1,9
164,166,6,2,4,3,2
164,140,1,1,2,1,9
164,346,12,2,8,1,8
164,336,41,2,9,1,8
164,261,45,2,1,0,8
164,175,4,2,10,3,3
164,215,8,1,7,1,9
164,269,47,0,3,2,6
164,511,5,3,9,1,9
164,170,22,2,11,0,4
164,293,4,2,4,3,2
164,83,29,0,4,3,2
164,497,19,3,8,1,8
164,313,47,0,13,2,3
164,356,8,1,6,0,7
164,137,46,3,10,3,4
164,340,45,2,9,1,7
164,197,16,3,0,0,2
164,364,11,3,4,3,1
164,404,39,3,11,0,3
164,448,15,3,11,0,4
164,238,36,3,2,1,8
164,156,34,1,12,1,8
164,43,24,3,5,3,3
164,108,36,3,4,3,1
164,632,10,2,9,1,7
164,579,14,0,1,0,9
164,622,20,0,3,2,9
164,442,35,3,11,0,5
164,257,37,3,7,1,7
164,200,29,0,2,1,9
164,255,10,2,11,0,5
164,86,9,0,5,3,8
164,0,31,2,2,1,6
164,153,28,0,8,1,8
164,149,0,0,13,2,4
164,549,11,3,0,0,2
164,144,25,3,13,2,5
164,655,2,1,6,0,4
164,475,0,0,6,0,7
164,672,26,3,10,3,3
164,70,30,3,2,1,9
164,408,38,1,7,1,8
164,363,34,1,10,3,4
164,242,5,3,11,0,1
164,425,11,3,9,1,8
164,77,4,2,9,1,4
164,351,43,0,11,0,9
164,276,22,2,8,1,8
164,592,45,2,0,0,6
164,554,18,1,3,2,1
164,19,32,1,11,0,4
164,325,13,1,9,1,7
164,350,5,3,12,1,8
164,199,1,1,6,0,8
164,584,33,3,1,0,8
164,572,30,3,9,1,8
164,426,34,1,8,1,9
164,569,45,2,3,2,1
164,176,35,3,1,0,7
164,641,16,3,6,0,2
164,49,3,2,12,1,9
164,116,7,1,5,3,6
164,488,30,3,1,0,7
164,45,42,3,5,3,4
164,101,8,1,5,3,6
164,25,47,0,2,1,8
164,353,26,3,6,0,7
164,260,22,2,10,3,8
164,620,18,1,9,1,7
164,604,34,1,9,1,6
164,272,28,0,13,2,1
164,246,39,3,10,3,6
164,605,21,1,7,1,8
164,611,43,0,10,3,8
164,142,33,3,9,1,7
164,608,23,2,5,3,7
164,429,40,3,6,0,5
164,165,12,2,6,0,6
164,428,40,3,0,0,2
164,55,4,2,7,1,7
164,644,9,0,6,0,5
164,534,31,2,4,3,2
164,32,13,1,10,3,9
164,678,42,3,9,1,9
164,256,7,1,6,0,9
164,42,25,3,6,0,8
164,495,26,3,11,0,5
164,264,18,1,2,1,9
164,660,36,3,11,0,3
164,113,44,3,1,0,3
164,304,46,3,9,1,6
164,295,26,3,12,1,7
164,348,43,0,9,1,9
164,597,0,0,5,3,4
164,615,24,3,13,2,1
164,100,29,0,12,1,9
164,202,17,3,12,1,8
165,541,31,2,13,2,3
165,411,47,0,8,1,6
165,433,42,3,2,1,8
165,616,20,0,6,0,6
165,357,23,2,3,2,3
165,435,28,0,7,1,4
165,680,28,0,11,0,6
165,101,8,1,5,3,9
165,50,37,3,0,0,6
165,517,36,3,5,3,4
165,610,6,2,3,2,5
165,630,28,0,5,3,7
165,645,32,1,2,1,8
165,226,18,1,0,0,8
165,555,44,3,3,2,2
165,367,19,3,6,0,7
165,200,29,0,2,1,9
165,632,10,2,9,1,8
165,582,6,2,10,3,7
165,527,14,0,12,1,8
165,57,10,2,13,2,1
165,345,43,0,8,1,8
165,470,28,0,0,0,5
165,640,1,1,0,0,7
165,231,15,3,9,1,9
165,441,1,1,13,2,1
165,477,48,0,9,1,8
165,330,13,1,1,0,9
165,211,21,1,13,2,2
165,611,43,0,10,3,8
165,314,12,2,4,3,1
165,525,46,3,1,0,4
165,290,17,3,7,1,8
165,586,16,3,5,3,4
165,652,5,3,7,1,9
165,544,41,2,2,1,8
165,515,28,0,6,0,7
165,139,7,1,9,1,8
165,265,19,3,5,3,5
165,626,18,1,5,3,8
165,77,4,2,9,1,6
165,633,5,3,5,3,4
165,588,11,3,2,1,9
165,482,25,3,11,0,4
165,591,45,2,11,0,7
165,75,22,2,13,2,2
165,319,31,2,1,0,7
165,154,38,1,10,3,6
165,150,10,2,4,3,1
165,444,43,0,0,0,9
165,379,10,2,0,0,8
165,37,14,0,3,2,8
165,111,45,2,10,3,9
165,225,34,1,4,3,1
165,339,31,2,11,0,7
165,617,29,0,7,1,6
165,238,36,3,2,1,8
165,244,34,1,7,1,8
165,350,5,3,12,1,8
165,580,15,3,7,1,9
165,533,19,3,10,3,6
165,298,16,3,11,0,3
165,506,2,1,13,2,5
165,440,7,1,2,1,4
165,179,22,2,6,0,1
165,663,24,3,6,0,3
165,638,41,2,0,0,4
165,499,35,3,0,0,9
165,333,41,2,5,3,4
165,262,1,1,10,3,6
165,151,18,1,6,0,8
165,637,22,2,3,2,3
165,269,47,0,3,2,5
165,94,26,3,9,1,7
165,570,2,1,12,1,2
165,98,25,3,8,1,9
165,59,47,0,4,3,3
165,384,6,2,0,0,4
165,216,8,1,9,1,9
165,421,32,1,0,0,8
165,655,2,1,6,0,2
165,565,24,3,2,1,4
165,665,16,3,8,1,8
165,165,12,2,6,0,5
165,72,38,1,1,0,9
165,0,31,2,2,1,8
165,284,2,1,3,2,9
165,6,25,3,5,3,6
165,24,4,2,13,2,5
165,602,24,3,11,0,3
165,382,15,3,10,3,9
165,135,27,3,11,0,2
165,253,9,0,12,1,8
165,607,8,1,11,0,6
165,157,23,2,7,1,7
165,214,42,3,0,0,3
165,340,45,2,9,1,9
165,455,45,2,13,2,1
166,245,42,3,11,0,8
166,307,47,0,11,0,8
166,650,41,2,1,0,9
166,137,46,3,10,3,9
166,53,10,2,3,2,7
166,17,19,3,3,2,1
166,167,47,0,6,0,8
166,71,41,2,13,2,6
166,191,14,0,8,1,6
166,293,4,2,4,3,1
166,511,5,3,9,1,1
166,259,44,3,10,3,4
166,370,9,0,0,0,5
166,447,11,3,12,1,5
166,33,18,1,4,3,6
166,229,38,1,9,1,7
166,13,16,3,9,1,7
166,1,20,0,4,3,1
166,599,4,2,8,1,7
166,600,29,0,3,2,7
166,361,5,3,6,0,3
166,106,4,2,0,0,3
166,14,40,3,5,3,3
166,180,7,1,0,0,8
166,461,37,3,8,1,7
166,291,2,1,8,1,3
166,480,38,1,2,1,8
166,64,35,3,6,0,3
166,69,13,1,3,2,5
166,516,45,2,8,1,7
166,48,18,1,10,3,6
166,248,2,1,11,0,8
166,485,32,1,7,1,6
166,420,36,3,7,1,6
166,422,27,3,12,1,9
166,206,27,3,9,1,9
166,581,12,2,11,0,7
166,8,18,1,8,1,7
166,389,4,2,1,0,3
166,201,37,3,1,0,3
166,505,5,3,13,2,6
166,337,33,3,5,3,7
166,142,33,3,9,1,7
166,341,29,0,6,0,7
166,312,39,3,9,1,6
166,116,7,1,5,3,6
166,490,29,0,9,1,3
166,304,46,3,9,1,7
166,644,9,0,6,0,4
166,149,0,0,13,2,4
166,483,30,3,7,1,6
166,566,31,2,6,0,7
166,539,15,3,4,3,1
166,648,43,0,1,0,9
166,559,7,1,3,2,5
166,181,0,0,11,0,5
166,529,12,2,2,1,9
166,263,3,2,6,0,9
166,678,42,3,9,1,9
166,326,46,3,7,1,6
166,122,23,2,8,1,7
166,647,16,3,7,1,6
166,592,45,2,0,0,3
166,407,33,3,2,1,8
166,78,37,3,2,1,4
166,590,32,1,12,1,6
166,377,3,2,13,2,7
166,560,1,1,7,1,7
166,613,2,1,4,3,1
166,270,2,1,9,1,1
166,127,39,3,4,3,1
166,324,44,3,8,1,7
166,685,17,3,2,1,9
166,222,5,3,1,0,1
166,391,3,2,10,3,6
166,109,35,3,3,2,5
166,682,36,3,1,0,5
166,172,39,3,13,2,5
166,246,39,3,10,3,6
166,89,3,2,1,0,7
166,23,5,3,0,0,3
166,228,23,2,13,2,1
166,552,17,3,8,1,9
166,344,29,0,13,2,1
166,462,3,2,11,0,7
166,97,0,0,7,1,3
166,564,42,3,4,3,1
166,56,20,0,7,1,4
166,96,43,0,13,2,1
166,596,9,0,3,2,6
166,380,15,3,0,0,7
166,4,32,1,6,0,6
166,416,8,1,1,0,7
166,571,19,3,9,1,6
166,227,23,2,1,0,8
166,569,45,2,3,2,3
166,123,48,0,3,2,3
166,471,11,3,6,0,5
167,248,2,1,11,0,6
167,159,36,3,8,1,8
167,395,3,2,3,2,9
167,54,2,1,1,0,2
167,270,2,1,9,1,2
167,362,43,0,5,3,8
167,21,46,3,13,2,2
167,0,31,2,2,1,9
167,125,10,2,12,1,8
167,11,36,3,3,2,2
167,93,21,1,11,0,7
167,103,20,0,9,1,8
167,424,28,0,4,3,1
167,124,14,0,0,0,8
167,503,14,0,10,3,8
167,417,20,0,1,0,9
167,436,9,0,1,0,9
167,89,3,2,1,0,9
167,590,32,1,12,1,8
167,308,17,3,11,0,8
167,148,23,2,11,0,9
167,75,22,2,13,2,2
167,455,45,2,13,2,2
167,382,15,3,10,3,9
167,23,5,3,0,0,6
167,149,0,0,13,2,3
167,680,28,0,11,0,6
167,122,23,2,8,1,8
167,182,11,3,13,2,2
167,441,1,1,13,2,2
167,282,17,3,6,0,3
167,68,20,0,2,1,9
167,653,33,3,7,1,8
167,33,18,1,4,3,1
167,136,38,1,11,0,8
167,210,31,2,12,1,9
167,304,46,3,9,1,6
167,30,35,3,12,1,7
167,573,7,1,12,1,9
167,247,21,1,4,3,1
167,150,10,2,4,3,1
167,672,26,3,10,3,8
167,459,40,3,9,1,8
167,243,16,3,2,1,9
167,654,41,2,6,0,1
167,171,21,1,3,2,1
167,239,16,3,12,1,9
167,179,22,2,6,0,7
167,574,48,0,4,3,2
167,94,26,3,9,1,8
167,464,7,1,11,0,9
167,25,47,0,2,1,7
167,170,22,2,11,0,9
167,409,6,2,2,1,9
167,91,48,0,10,3,3
167,476,25,3,9,1,8
167,228,23,2,13,2,2
167,204,37,3,10,3,8
167,527,14,0,12,1,7
167,92,45,2,6,0,1
167,64,35,3,6,0,1
167,320,23,2,6,0,7
167,496,36,3,9,1,8
167,105,31,2,5,3,6
167,274,40,3,13,2,3
167,378,41,2,8,1,8
167,174,6,2,11,0,7
167,662,35,3,5,3,7
167,359,46,3,5,3,3
167,296,36,3,12,1,9
167,575,41,2,10,3,9
167,665,16,3,8,1,8
167,445,25,3,2,1,9
167,187,28,0,9,1,8
167,199,1,1,6,0,9
167,561,30,3,12,1,8
167,322,48,0,11,0,9
167,36,41,2,7,1,8
167,674,2,1,2,1,1
167,397,48,0,7,1,8
167,213,45,2,12,1,9
167,34,4,2,12,1,7
167,504,23,2,0,0,8
167,42,25,3,6,0,7
167,69,13,1,3,2,8
167,299,7,1,13,2,2
167,117,45,2,5,3,8
167,108,36,3,4,3,2
167,591,45,2,11,0,7
167,306,9,0,7,1,4
167,269,47,0,3,2,4
167,377,3,2,13,2,2
167,215,8,1,7,1,8
167,118,39,3,0,0,6
167,104,21,1,5,3,1
167,408,38,1,7,1,9
167,256,7,1,6,0,9
167,683,0,0,8,1,7
168,627,20,0,5,3,9
168,136,38,1,11,0,7
168,662,35,3,5,3,7
168,670,6,2,7,1,8
168,252,44,3,6,0,4
168,617,29,0,7,1,8
168,27,30,3,4,3,3
168,609,26,3,8,1,8
168,600,29,0,3,2,7
168,61,15,3,1,0,3
168,64,35,3,6,0,2
168,22,41,2,4,3,6
168,102,27,3,7,1,8
168,17,19,3,3,2,3
168,557,24,3,8,1,8
168,566,31,2,6,0,9
168,211,21,1,13,2,4
168,376,33,3,12,1,9
168,311,22,2,4,3,2
168,91,48,0,10,3,9
168,160,7,1,4,3,2
168,329,37,3,4,3,2
168,590,32,1,12,1,8
168,450,17,3,1,0,6
168,203,13,1,4,3,2
168,178,48,0,2,1,3
168,389,4,2,1,0,9
168,6,25,3,5,3,8
168,230,43,0,6,0,4
168,278,9,0,2,1,4
168,324,44,3,8,1,7
168,65,9,0,4,3,3
168,457,42,3,1,0,8
168,166,6,2,4,3,3
168,633,5,3,5,3,4
168,5,3,2,8,1,3
168,28,31,2,0,0,4
168,353,26,3,6,0,3
168,280,34,1,11,0,8
168,228,23,2,13,2,3
168,78,37,3,2,1,8
168,222,5,3,1,0,3
168,411,47,0,8,1,2
168,443,32,1,8,1,6
168,189,13,1,7,1,4
168,176,35,3,1,0,3
168,616,20,0,6,0,7
168,173,28,0,10,3,3
168,680,28,0,11,0,7
168,4,32,1,6,0,4
168,55,4,2,7,1,7
168,232,27,3,1,0,6
168,172,39,3,13,2,1
168,304,46,3,9,1,7
168,682,36,3,1,0,4
168,430,37,3,9,1,2
168,217,17,3,4,3,3
168,98,25,3,8,1,5
168,86,9,0,5,3,4
168,378,41,2,8,1,6
168,469,36,3,6,0,7
168,476,25,3,9,1,2
168,288,11,3,1,0,7
168,459,40,3,9,1,7
168,114,42,3,10,3,3
168,521,41,2,3,2,8
168,99,14,0,6,0,4
168,316,4,2,2,1,8
168,592,45,2,0,0,5
168,451,22,2,0,0,4
168,636,25,3,7,1,4
168,155,24,3,1,0,7
168,0,31,2,2,1,8
168,109,35,3,3,2,3
168,152,8,1,13,2,2
168,383,22,2,1,0,3
168,260,22,2,10,3,6
168,357,23,2,3,2,3
168,560,1,1,7,1,6
168,360,48,0,12,1,9
168,239,16,3,12,1,8
168,428,40,3,0,0,6
168,83,29,0,4,3,7
168,299,7,1,13,2,3
168,319,31,2,1,0,7
168,130,1,1,5,3,8
168,630,28,0,5,3,9
168,563,20,0,11,0,7
168,495,26,3,11,0,6
168,550,44,3,4,3,6
168,576,38,1,5,3,4
168,397,48,0,7,1,7
168,608,23,2,5,3,6
168,503,14,0,10,3,8
168,161,6,2,1,0,4
168,540,8,1,0,0,2
168,20,28,0,3,2,5
168,219,29,0,8,1,2
169,684,29,0,1,0,9
169,176,35,3,1,0,7
169,217,17,3,4,3,3
169,365,5,3,3,2,2
169,391,3,2,10,3,8
169,273,11,3,8,1,9
169,22,41,2,4,3,1
169,16,26,3,7,1,9
169,325,13,1,9,1,9
169,6,25,3,5,3,7
169,294,47,0,1,0,9
169,497,19,3,8,1,9
169,154,38,1,10,3,2
169,401,19,3,4,3,2
169,530,22,2,9,1,9
169,413,32,1,13,2,1
169,407,33,3,2,1,9
169,73,35,3,4,3,1
169,522,39,3,8,1,9
169,607,8,1,11,0,9
169,146,14,0,5,3,9
169,537,10,2,6,0,9
169,52,0,0,1,0,9
169,493,15,3,2,1,9
169,60,31,2,10,3,6
169,32,13,1,10,3,9
169,276,22,2,8,1,9
169,156,34,1,12,1,9
169,658,34,1,13,2,1
169,371,30,3,0,0,9
169,41,40,3,8,1,7
169,635,40,3,7,1,9
169,44,39,3,2,1,9
169,419,10,2,8,1,9
169,246,39,3,10,3,6
169,268,24,3,12,1,9
169,549,11,3,0,0,7
169,205,46,3,4,3,1
169,277,17,3,10,3,9
169,593,34,1,3,2,3
169,17,19,3,3,2,2
169,570,2,1,12,1,6
169,20,28,0,3,2,3
169,48,18,1,10,3,4
169,663,24,3,6,0,7
169,630,28,0,5,3,5
169,229,38,1,9,1,7
169,560,1,1,7,1,9
169,435,28,0,7,1,9
169,614,24,3,0,0,9
169,238,36,3,2,1,9
169,622,20,0,3,2,9
169,285,35,3,13,2,3
169,62,21,1,8,1,9
169,667,30,3,3,2,6
169,520,39,3,6,0,7
169,252,44,3,6,0,9
169,74,38,1,13,2,1
169,623,14,0,4,3,1
169,166,6,2,4,3,2
169,109,35,3,3,2,3
169,376,33,3,12,1,9
169,284,2,1,3,2,9
169,414,16,3,13,2,2
169,495,26,3,11,0,7
169,272,28,0,13,2,3
169,647,16,3,7,1,9
169,82,24,3,7,1,9
169,499,35,3,0,0,7
169,203,13,1,4,3,1
169,223,11,3,3,2,2
169,478,1,1,4,3,2
169,480,38,1,2,1,9
169,2,7,1,1,0,9
169,475,0,0,6,0,9
169,379,10,2,0,0,9
169,681,18,1,13,2,2
169,189,13,1,7,1,9
169,542,1,1,8,1,9
169,131,18,1,11,0,9
169,95,24,3,10,3,9
169,617,29,0,7,1,7
169,555,44,3,3,2,3
169,538,43,0,12,1,9
169,255,10,2,11,0,9
169,451,22,2,0,0,9
169,197,16,3,0,0,9
169,682,36,3,1,0,7
169,332,16,3,10,3,7
169,506,2,1,13,2,3
169,526,9,0,9,1,6
169,594,9,0,10,3,6
169,447,11,3,12,1,9
169,98,25,3,8,1,9
169,373,45,2,7,1,9
169,482,25,3,11,0,6
169,491,6,2,13,2,3
169,641,16,3,6,0,8
170,346,12,2,8,1,8
170,551,15,3,3,2,5
170,76,41,2,11,0,5
170,242,5,3,11,0,7
170,243,16,3,2,1,9
170,332,16,3,10,3,7
170,249,44,3,12,1,8
170,204,37,3,10,3,5
170,143,28,0,2,1,8
170,611,43,0,10,3,5
170,484,39,3,5,3,6
170,287,30,3,13,2,8
170,256,7,1,6,0,8
170,440,7,1,2,1,5
170,206,27,3,9,1,7
170,126,35,3,9,1,5
170,464,7,1,11,0,8
170,555,44,3,3,2,4
170,652,5,3,7,1,8
170,441,1,1,13,2,7
170,246,39,3,10,3,3
170,599,4,2,8,1,5
170,418,7,1,7,1,2
170,105,31,2,5,3,5
170,479,30,3,10,3,6
170,363,34,1,10,3,4
170,375,32,1,1,0,6
170,69,13,1,3,2,7
170,48,18,1,10,3,3
170,379,10,2,0,0,8
170,504,23,2,0,0,7
170,543,37,3,13,2,4
170,606,3,2,9,1,7
170,11,36,3,3,2,5
170,268,24,3,12,1,6
170,395,3,2,3,2,6
170,368,12,2,0,0,8
170,291,2,1,8,1,4
170,564,42,3,4,3,4
170,514,33,3,3,2,5
170,66,42,3,3,2,4
170,605,21,1,7,1,8
170,598,6,2,5,3,5
170,546,27,3,0,0,9
170,216,8,1,9,1,8
170,493,15,3,2,1,8
170,264,18,1,2,1,8
170,269,47,0,3,2,4
170,625,20,0,0,0,9
170,607,8,1,11,0,9
170,15,38,1,6,0,8
170,317,34,1,5,3,9
170,8,18,1,8,1,7
170,468,1,1,3,2,4
170,585,30,3,11,0,9
170,147,46,3,0,0,9
170,43,24,3,5,3,4
170,350,5,3,12,1,9
170,539,15,3,4,3,4
170,569,45,2,3,2,7
170,523,29,0,11,0,8
170,385,2,1,7,1,6
170,308,17,3,11,0,5
170,34,4,2,12,1,3
170,667,30,3,3,2,7
170,366,42,3,8,1,8
170,632,10,2,9,1,8
170,112,44,3,9,1,5
170,656,17,3,3,2,5
170,610,6,2,3,2,5
170,63,1,1,1,0,7
170,336,41,2,9,1,5
170,549,11,3,0,0,5
170,115,13,1,0,0,8
170,586,16,3,5,3,6
170,511,5,3,9,1,6
170,227,23,2,1,0,7
170,328,37,3,11,0,8
170,570,2,1,12,1,5
170,54,2,1,1,0,5
170,516,45,2,8,1,7
170,491,6,2,13,2,5
170,513,14,0,7,1,8
170,18,13,1,11,0,8
170,587,11,3,11,0,5
170,454,3,2,5,3,8
170,641,16,3,6,0,8
170,339,31,2,11,0,9
170,475,0,0,6,0,8
170,665,16,3,8,1,8
170,205,46,3,4,3,4
170,50,37,3,0,0,8
170,70,30,3,2,1,8
170,676,46,3,11,0,6
170,634,37,3,5,3,8
170,80,28,0,12,1,8
170,281,37,3,3,2,8
170,582,6,2,10,3,5
171,437,26,3,4,3,1
171,230,43,0,6,0,8
171,59,47,0,4,3,4
171,506,2,1,13,2,1
171,667,30,3,3,2,2
171,358,32,1,9,1,6
171,386,14,0,9,1,6
171,177,8,1,10,3,3
171,683,0,0,8,1,2
171,82,24,3,7,1,8
171,625,20,0,0,0,9
171,536,21,1,0,0,9
171,234,1,1,12,1,8
171,226,18,1,0,0,7
171,405,10,2,2,1,9
171,146,14,0,5,3,9
171,468,1,1,3,2,3
171,407,33,3,2,1,9
171,8,18,1,8,1,9
171,642,47,0,12,1,1
171,237,29,0,10,3,1
171,338,12,2,12,1,1
171,275,43,0,7,1,9
171,559,7,1,3,2,7
171,635,40,3,7,1,6
171,22,41,2,4,3,1
171,43,24,3,5,3,1
171,321,33,3,6,0,9
171,243,16,3,2,1,1
171,410,42,3,12,1,9
171,502,29,0,0,0,5
171,2,7,1,1,0,9
171,334,13,1,13,2,1
171,509,31,2,7,1,4
171,93,21,1,11,0,9
171,140,1,1,2,1,9
171,152,8,1,13,2,1
171,301,15,3,6,0,2
171,81,42,3,13,2,2
171,390,9,0,8,1,8
171,392,48,0,5,3,9
171,354,19,3,2,1,9
171,232,27,3,1,0,3
171,330,13,1,1,0,9
171,100,29,0,12,1,1
171,467,48,0,13,2,1
171,210,31,2,12,1,9
171,580,15,3,7,1,8
171,138,22,2,2,1,1
171,439,20,0,13,2,1
171,312,39,3,9,1,8
171,267,3,2,7,1,4
171,71,41,2,13,2,1
171,303,6,2,8,1,6
171,385,2,1,7,1,1
171,198,2,1,5,3,1
171,342,8,1,8,1,7
171,19,32,1,11,0,1
171,600,29,0,3,2,9
171,95,24,3,10,3,1
171,154,38,1,10,3,2
171,387,26,3,2,1,8
171,228,23,2,13,2,1
171,472,40,3,3,2,1
171,418,7,1,7,1,9
171,537,10,2,6,0,6
171,12,4,2,3,2,5
171,238,36,3,2,1,8
171,427,27,3,4,3,1
171,318,40,3,12,1,8
171,539,15,3,4,3,1
171,650,41,2,1,0,7
171,393,39,3,1,0,2
171,560,1,1,7,1,8
171,287,30,3,13,2,1
171,61,15,3,1,0,1
171,282,17,3,6,0,1
171,113,44,3,1,0,4
171,656,17,3,3,2,1
171,54,2,1,1,0,4
171,295,26,3,12,1,8
171,46,30,3,8,1,8
171,115,13,1,0,0,8
171,389,4,2,1,0,5
171,538,43,0,12,1,7
171,575,41,2,10,3,2
171,443,32,1,8,1,3
171,225,34,1,4,3,3
171,409,6,2,2,1,8
171,272,28,0,13,2,2
171,659,18,1,1,0,9
171,240,39,3,7,1,8
171,454,3,2,5,3,8
171,284,2,1,3,2,9
171,456,22,2,12,1,8
171,489,40,3,10,3,3
171,643,20,0,8,1,7
171,485,32,1,7,1,1
172,511,5,3,9,1,9
172,532,5,3,10,3,6
172,281,37,3,3,2,1
172,663,24,3,6,0,3
172,513,14,0,7,1,8
172,349,41,2,12,1,9
172,445,25,3,2,1,9
172,461,37,3,8,1,9
172,123,48,0,3,2,5
172,557,24,3,8,1,9
172,136,38,1,11,0,8
172,191,14,0,8,1,9
172,474,27,3,3,2,1
172,86,9,0,5,3,9
172,94,26,3,9,1,9
172,239,16,3,12,1,9
